timestamp,price,volume
2025-10-30T00:22:00.148265,100.03,15
2025-10-30T00:22:01.148265,99.51,82
2025-10-30T00:22:02.148265,99.29,28
2025-10-30T00:22:03.148265,99.24,65
2025-10-30T00:22:04.148265,99.2,88
2025-10-30T00:22:05.148265,99.59,4
2025-10-30T00:22:06.148265,99.7,31
2025-10-30T00:22:07.148265,99.6,47
2025-10-30T00:22:08.148265,99.57,95
2025-10-30T00:22:09.148265,99.6,10
2025-10-30T00:22:10.148265,99.68,20
2025-10-30T00:22:11.148265,100.03,106
2025-10-30T00:22:12.148265,99.98,1
2025-10-30T00:22:13.148265,99.83,147
2025-10-30T00:22:14.148265,100.1,33
2025-10-30T00:22:15.148265,100.26,70
2025-10-30T00:22:16.148265,100.15,33
2025-10-30T00:22:17.148265,99.88,78
2025-10-30T00:22:18.148265,100.0,58
2025-10-30T00:22:19.148265,100.08,18
2025-10-30T00:22:20.148265,99.88,37
2025-10-30T00:22:21.148265,99.77,27
2025-10-30T00:22:22.148265,99.77,60
2025-10-30T00:22:23.148265,99.59,15
2025-10-30T00:22:24.148265,99.59,10
2025-10-30T00:22:25.148265,99.69,6
2025-10-30T00:22:26.148265,99.36,10
2025-10-30T00:22:27.148265,99.28,12
2025-10-30T00:22:28.148265,98.96,187
2025-10-30T00:22:29.148265,98.99,37
2025-10-30T00:22:30.148265,98.97,10
2025-10-30T00:22:31.148265,99.06,12
2025-10-30T00:22:32.148265,99.07,38
2025-10-30T00:22:33.148265,99.1,16
2025-10-30T00:22:34.148265,99.35,59
2025-10-30T00:22:35.148265,99.31,6
2025-10-30T00:22:36.148265,99.47,103
2025-10-30T00:22:37.148265,99.3,42
2025-10-30T00:22:38.148265,99.09,10
2025-10-30T00:22:39.148265,99.13,2
2025-10-30T00:22:40.148265,99.34,86
2025-10-30T00:22:41.148265,99.26,25
2025-10-30T00:22:42.148265,99.51,2
2025-10-30T00:22:43.148265,99.64,8
2025-10-30T00:22:44.148265,99.48,255
2025-10-30T00:22:45.148265,99.41,6
2025-10-30T00:22:46.148265,99.43,78
2025-10-30T00:22:47.148265,99.16,12
2025-10-30T00:22:48.148265,98.95,29
2025-10-30T00:22:49.148265,98.92,98
2025-10-30T00:22:50.148265,99.09,48
2025-10-30T00:22:51.148265,99.08,47
2025-10-30T00:22:52.148265,99.05,11
2025-10-30T00:22:53.148265,98.57,11
2025-10-30T00:22:54.148265,98.51,9
2025-10-30T00:22:55.148265,98.41,3
2025-10-30T00:22:56.148265,98.63,45
2025-10-30T00:22:57.148265,98.63,17
2025-10-30T00:22:58.148265,98.67,60
2025-10-30T00:22:59.148265,98.98,30
2025-10-30T00:23:00.148265,98.81,77
2025-10-30T00:23:01.148265,98.4,49
2025-10-30T00:23:02.148265,98.16,27
2025-10-30T00:23:03.148265,97.77,39
2025-10-30T00:23:04.148265,97.51,87
2025-10-30T00:23:05.148265,97.17,3
2025-10-30T00:23:06.148265,97.25,69
2025-10-30T00:23:07.148265,97.39,42
2025-10-30T00:23:08.148265,97.37,58
2025-10-30T00:23:09.148265,97.47,60
2025-10-30T00:23:10.148265,97.68,34
2025-10-30T00:23:11.148265,97.6,4
2025-10-30T00:23:12.148265,97.8,19
2025-10-30T00:23:13.148265,97.85,14
2025-10-30T00:23:14.148265,98.27,90
2025-10-30T00:23:15.148265,98.54,42
2025-10-30T00:23:16.148265,99.28,55
2025-10-30T00:23:17.148265,99.04,15
2025-10-30T00:23:18.148265,99.36,31
2025-10-30T00:23:19.148265,99.44,52
2025-10-30T00:23:20.148265,99.55,44
2025-10-30T00:23:21.148265,99.49,50
2025-10-30T00:23:22.148265,99.4,21
2025-10-30T00:23:23.148265,99.4,20
2025-10-30T00:23:24.148265,99.21,20
2025-10-30T00:23:25.148265,98.87,59
2025-10-30T00:23:26.148265,98.76,83
2025-10-30T00:23:27.148265,99.22,39
2025-10-30T00:23:28.148265,99.05,19
2025-10-30T00:23:29.148265,99.1,175
2025-10-30T00:23:30.148265,98.9,221
2025-10-30T00:23:31.148265,99.03,53
2025-10-30T00:23:32.148265,98.83,10
2025-10-30T00:23:33.148265,98.78,22
2025-10-30T00:23:34.148265,98.79,71
2025-10-30T00:23:35.148265,98.51,11
2025-10-30T00:23:36.148265,98.08,28
2025-10-30T00:23:37.148265,97.94,59
2025-10-30T00:23:38.148265,98.32,46
2025-10-30T00:23:39.148265,98.69,13
2025-10-30T00:23:40.148265,98.83,40
2025-10-30T00:23:41.148265,99.04,4
2025-10-30T00:23:42.148265,99.48,30
2025-10-30T00:23:43.148265,99.46,6
2025-10-30T00:23:44.148265,99.58,63
2025-10-30T00:23:45.148265,99.38,35
2025-10-30T00:23:46.148265,99.32,196
2025-10-30T00:23:47.148265,99.69,13
2025-10-30T00:23:48.148265,99.5,127
2025-10-30T00:23:49.148265,99.44,35
2025-10-30T00:23:50.148265,99.73,16
2025-10-30T00:23:51.148265,99.46,78
2025-10-30T00:23:52.148265,99.06,35
2025-10-30T00:23:53.148265,99.3,85
2025-10-30T00:23:54.148265,99.27,44
2025-10-30T00:23:55.148265,99.43,340
2025-10-30T00:23:56.148265,99.32,38
2025-10-30T00:23:57.148265,99.33,21
2025-10-30T00:23:58.148265,99.09,30
2025-10-30T00:23:59.148265,99.01,19
2025-10-30T00:24:00.148265,99.13,42
2025-10-30T00:24:01.148265,99.41,13
2025-10-30T00:24:02.148265,99.42,68
2025-10-30T00:24:03.148265,99.36,61
2025-10-30T00:24:04.148265,99.43,54
2025-10-30T00:24:05.148265,99.25,85
2025-10-30T00:24:06.148265,99.48,1
2025-10-30T00:24:07.148265,99.45,34
2025-10-30T00:24:08.148265,99.11,103
2025-10-30T00:24:09.148265,98.9,29
2025-10-30T00:24:10.148265,98.68,64
2025-10-30T00:24:11.148265,98.64,26
2025-10-30T00:24:12.148265,98.58,31
2025-10-30T00:24:13.148265,98.49,174
2025-10-30T00:24:14.148265,98.33,52
2025-10-30T00:24:15.148265,98.59,95
2025-10-30T00:24:16.148265,98.82,23
2025-10-30T00:24:17.148265,98.51,19
2025-10-30T00:24:18.148265,98.45,102
2025-10-30T00:24:19.148265,98.12,1
2025-10-30T00:24:20.148265,98.37,126
2025-10-30T00:24:21.148265,98.49,298
2025-10-30T00:24:22.148265,98.49,5
2025-10-30T00:24:23.148265,98.28,50
2025-10-30T00:24:24.148265,98.43,59
2025-10-30T00:24:25.148265,98.28,116
2025-10-30T00:24:26.148265,98.62,17
2025-10-30T00:24:27.148265,98.72,23
2025-10-30T00:24:28.148265,98.87,41
2025-10-30T00:24:29.148265,99.06,78
2025-10-30T00:24:30.148265,99.1,102
2025-10-30T00:24:31.148265,99.17,48
2025-10-30T00:24:32.148265,99.2,7
2025-10-30T00:24:33.148265,99.64,30
2025-10-30T00:24:34.148265,99.64,1
2025-10-30T00:24:35.148265,99.79,81
2025-10-30T00:24:36.148265,100.03,8
2025-10-30T00:24:37.148265,99.85,29
2025-10-30T00:24:38.148265,99.7,50
2025-10-30T00:24:39.148265,99.92,27
2025-10-30T00:24:40.148265,99.92,11
2025-10-30T00:24:41.148265,100.31,24
2025-10-30T00:24:42.148265,100.16,42
2025-10-30T00:24:43.148265,100.18,42
2025-10-30T00:24:44.148265,100.35,190
2025-10-30T00:24:45.148265,100.34,53
2025-10-30T00:24:46.148265,100.3,57
2025-10-30T00:24:47.148265,100.56,68
2025-10-30T00:24:48.148265,100.82,34
2025-10-30T00:24:49.148265,100.9,117
2025-10-30T00:24:50.148265,100.82,46
2025-10-30T00:24:51.148265,101.17,21
2025-10-30T00:24:52.148265,100.99,56
2025-10-30T00:24:53.148265,100.78,63
2025-10-30T00:24:54.148265,100.57,49
2025-10-30T00:24:55.148265,100.25,116
2025-10-30T00:24:56.148265,100.15,29
2025-10-30T00:24:57.148265,100.01,43
2025-10-30T00:24:58.148265,100.0,17
2025-10-30T00:24:59.148265,99.91,68
2025-10-30T00:25:00.148265,99.96,38
2025-10-30T00:25:01.148265,100.06,177
2025-10-30T00:25:02.148265,99.63,88
2025-10-30T00:25:03.148265,99.55,14
2025-10-30T00:25:04.148265,99.65,82
2025-10-30T00:25:05.148265,99.45,68
2025-10-30T00:25:06.148265,99.4,164
2025-10-30T00:25:07.148265,99.48,7
2025-10-30T00:25:08.148265,99.87,64
2025-10-30T00:25:09.148265,99.79,195
2025-10-30T00:25:10.148265,100.14,22
2025-10-30T00:25:11.148265,100.07,78
2025-10-30T00:25:12.148265,100.32,30
2025-10-30T00:25:13.148265,100.34,55
2025-10-30T00:25:14.148265,100.22,86
2025-10-30T00:25:15.148265,99.99,140
2025-10-30T00:25:16.148265,100.1,1
2025-10-30T00:25:17.148265,100.19,107
2025-10-30T00:25:18.148265,99.78,12
2025-10-30T00:25:19.148265,99.61,3
2025-10-30T00:25:20.148265,99.81,17
2025-10-30T00:25:21.148265,99.42,26
2025-10-30T00:25:22.148265,99.73,18
2025-10-30T00:25:23.148265,100.1,33
2025-10-30T00:25:24.148265,100.44,7
2025-10-30T00:25:25.148265,100.68,30
2025-10-30T00:25:26.148265,100.52,145
2025-10-30T00:25:27.148265,100.23,27
2025-10-30T00:25:28.148265,100.22,26
2025-10-30T00:25:29.148265,100.1,5
2025-10-30T00:25:30.148265,99.9,151
2025-10-30T00:25:31.148265,99.91,1
2025-10-30T00:25:32.148265,99.76,150
2025-10-30T00:25:33.148265,99.92,96
2025-10-30T00:25:34.148265,100.17,39
2025-10-30T00:25:35.148265,100.35,190
2025-10-30T00:25:36.148265,100.22,10
2025-10-30T00:25:37.148265,100.38,6
2025-10-30T00:25:38.148265,100.51,54
2025-10-30T00:25:39.148265,100.33,51
2025-10-30T00:25:40.148265,100.3,77
2025-10-30T00:25:41.148265,100.28,13
2025-10-30T00:25:42.148265,100.46,3
2025-10-30T00:25:43.148265,100.64,72
2025-10-30T00:25:44.148265,100.68,101
2025-10-30T00:25:45.148265,100.82,19
2025-10-30T00:25:46.148265,101.08,1
2025-10-30T00:25:47.148265,101.43,97
2025-10-30T00:25:48.148265,101.5,14
2025-10-30T00:25:49.148265,101.58,9
2025-10-30T00:25:50.148265,101.56,1
2025-10-30T00:25:51.148265,101.52,78
2025-10-30T00:25:52.148265,101.53,9
2025-10-30T00:25:53.148265,101.71,2
2025-10-30T00:25:54.148265,101.7,68
2025-10-30T00:25:55.148265,101.45,32
2025-10-30T00:25:56.148265,101.49,5
2025-10-30T00:25:57.148265,101.25,35
2025-10-30T00:25:58.148265,101.31,76
2025-10-30T00:25:59.148265,101.29,100
2025-10-30T00:26:00.148265,101.07,166
2025-10-30T00:26:01.148265,101.04,3
2025-10-30T00:26:02.148265,100.84,57
2025-10-30T00:26:03.148265,100.87,33
2025-10-30T00:26:04.148265,100.94,4
2025-10-30T00:26:05.148265,100.9,46
2025-10-30T00:26:06.148265,101.05,50
2025-10-30T00:26:07.148265,101.12,39
2025-10-30T00:26:08.148265,100.82,37
2025-10-30T00:26:09.148265,101.4,30
2025-10-30T00:26:10.148265,101.33,60
2025-10-30T00:26:11.148265,101.27,95
2025-10-30T00:26:12.148265,101.07,63
2025-10-30T00:26:13.148265,100.79,12
2025-10-30T00:26:14.148265,100.65,20
2025-10-30T00:26:15.148265,100.69,30
2025-10-30T00:26:16.148265,100.61,27
2025-10-30T00:26:17.148265,100.66,54
2025-10-30T00:26:18.148265,100.58,128
2025-10-30T00:26:19.148265,100.66,3
2025-10-30T00:26:20.148265,100.7,5
2025-10-30T00:26:21.148265,100.62,67
2025-10-30T00:26:22.148265,100.72,44
2025-10-30T00:26:23.148265,100.48,41
2025-10-30T00:26:24.148265,100.43,21
2025-10-30T00:26:25.148265,100.52,54
2025-10-30T00:26:26.148265,100.52,63
2025-10-30T00:26:27.148265,100.12,172
2025-10-30T00:26:28.148265,99.97,43
2025-10-30T00:26:29.148265,99.86,11
2025-10-30T00:26:30.148265,99.78,5
2025-10-30T00:26:31.148265,99.66,93
2025-10-30T00:26:32.148265,99.43,42
2025-10-30T00:26:33.148265,99.68,82
2025-10-30T00:26:34.148265,99.98,85
2025-10-30T00:26:35.148265,99.53,47
2025-10-30T00:26:36.148265,99.5,132
2025-10-30T00:26:37.148265,99.46,88
2025-10-30T00:26:38.148265,99.45,60
2025-10-30T00:26:39.148265,99.57,18
2025-10-30T00:26:40.148265,99.56,101
2025-10-30T00:26:41.148265,99.58,41
2025-10-30T00:26:42.148265,99.49,50
2025-10-30T00:26:43.148265,99.55,1
2025-10-30T00:26:44.148265,99.55,27
2025-10-30T00:26:45.148265,99.41,20
2025-10-30T00:26:46.148265,99.19,74
2025-10-30T00:26:47.148265,99.42,41
2025-10-30T00:26:48.148265,99.48,8
2025-10-30T00:26:49.148265,99.51,48
2025-10-30T00:26:50.148265,99.44,54
2025-10-30T00:26:51.148265,99.3,33
2025-10-30T00:26:52.148265,99.15,70
2025-10-30T00:26:53.148265,99.21,6
2025-10-30T00:26:54.148265,99.06,56
2025-10-30T00:26:55.148265,99.13,33
2025-10-30T00:26:56.148265,99.1,25
2025-10-30T00:26:57.148265,99.05,45
2025-10-30T00:26:58.148265,99.22,11
2025-10-30T00:26:59.148265,99.23,7
2025-10-30T00:27:00.148265,99.22,1
2025-10-30T00:27:01.148265,99.4,68
2025-10-30T00:27:02.148265,99.49,60
2025-10-30T00:27:03.148265,99.66,34
2025-10-30T00:27:04.148265,99.84,3
2025-10-30T00:27:05.148265,99.53,98
2025-10-30T00:27:06.148265,99.57,127
2025-10-30T00:27:07.148265,99.58,99
2025-10-30T00:27:08.148265,99.35,61
2025-10-30T00:27:09.148265,99.23,27
2025-10-30T00:27:10.148265,99.26,19
2025-10-30T00:27:11.148265,99.29,80
2025-10-30T00:27:12.148265,99.01,126
2025-10-30T00:27:13.148265,98.76,4
2025-10-30T00:27:14.148265,98.84,44
2025-10-30T00:27:15.148265,98.72,37
2025-10-30T00:27:16.148265,98.59,20
2025-10-30T00:27:17.148265,98.69,20
2025-10-30T00:27:18.148265,98.81,6
2025-10-30T00:27:19.148265,99.02,35
2025-10-30T00:27:20.148265,99.17,64
2025-10-30T00:27:21.148265,99.07,85
2025-10-30T00:27:22.148265,99.13,7
2025-10-30T00:27:23.148265,99.0,10
2025-10-30T00:27:24.148265,98.73,53
2025-10-30T00:27:25.148265,98.53,9
2025-10-30T00:27:26.148265,98.56,70
2025-10-30T00:27:27.148265,98.33,71
2025-10-30T00:27:28.148265,97.91,41
2025-10-30T00:27:29.148265,98.05,50
2025-10-30T00:27:30.148265,97.77,49
2025-10-30T00:27:31.148265,97.49,8
2025-10-30T00:27:32.148265,97.68,18
2025-10-30T00:27:33.148265,97.77,16
2025-10-30T00:27:34.148265,97.99,18
2025-10-30T00:27:35.148265,98.07,30
2025-10-30T00:27:36.148265,98.42,3
2025-10-30T00:27:37.148265,98.55,99
2025-10-30T00:27:38.148265,98.72,35
2025-10-30T00:27:39.148265,98.5,31
2025-10-30T00:27:40.148265,98.17,113
2025-10-30T00:27:41.148265,98.05,29
2025-10-30T00:27:42.148265,98.15,19
2025-10-30T00:27:43.148265,97.88,32
2025-10-30T00:27:44.148265,97.92,5
2025-10-30T00:27:45.148265,97.98,114
2025-10-30T00:27:46.148265,97.81,35
2025-10-30T00:27:47.148265,98.07,9
2025-10-30T00:27:48.148265,98.07,28
